"5ZZ9ADF4F9F45A741",2010,"XZR 2000",29129,10,4
"5ZZ8F6F45E3B2EB3A",2005,"CK 9000",20331,8,1
"5ZZ847E4BE3C41F89",2001,"XZR 2000",7064,10,1
"5ZZ92294B4BBB4B0D",2005,"950GT",16204,8,1
"5ZZAF4A4E11044207",2003,"CK 9000",6388,3,7
"5ZZBF5541E6EC685C",2011,"XZR 2000",22348,2,5
"5ZZ8F9C4AC4E48E45",2012,"260 SC",34284,7,1
"5ZZ93594264D55713",2005,"XZR 2000",15964,3,6
"5ZZ93994798A80E27",2008,"260 SC",20912,1,1
"5ZZB82A46A51D7FA1",2007,"422S",28148,3,1
"5ZZB5B644851AC41A",2002,"422S",25821,3,1
"5ZZ937343F809661C",2007,"XZR 2000",16055,6,2
"5ZZ971F4F1A64EB60",2007,"XZR 2000",7507,8,1
"5ZZB00448A482B849",2006,"950GT",31103,3,1
"5ZZ883041E057A43D",2005,"XZR 2000",29965,4,1
"5ZZA6964A1E64BA41",2006,"260 SC",33927,6,4
"5ZZBBDC4026AE13B5",2009,"950GT",31909,7,8
"5ZZA1524522C33704",2005,"260 SC",33853,1,1
"5ZZBBFE4B69788F5E",2001,"260 SC",2393,1,6
"5ZZB5E640980F8A3B",2006,"CK 9000",9976,10,1
"5ZZ8A6645B94F2F35",2009,"422S",2597,4,5
"5ZZA23A4FB30D2926",2008,"CK 9000",7872,5,5
"5ZZAE234A5F8B6127",2008,"CK 9000",24611,6,1
"5ZZ82194FB9979837",2005,"CK 9000",15585,2,1
"5ZZA6C14955FE01E4",2002,"XZR 2000",9968,1,4
"5ZZB9FA4F7F7B7899",2006,"950GT",12824,9,1
"5ZZA58C4A5EE756FC",2001,"XZR 2000",33797,9,1
"5ZZ8ADD4C40994034",2009,"XZR 2000",11953,4,1
"5ZZA7B043DB16C9D9",2012,"260 SC",27923,8,1
"5ZZA75E449174E554",2011,"XZR 2000",20777,6,5
"5ZZ990442CF975BF3",2007,"950GT",2059,10,8
"5ZZ9A09409DA0E4FD",2002,"950GT",31078,10,6
"5ZZB7524ECC943654",2007,"CK 9000",23739,6,1
"5ZZ83324D66C51DFD",2011,"260 SC",538,4,2
"5ZZ82874259C9F1DA",2006,"CK 9000",5810,3,2
"5ZZ9A6E44D67DF082",2006,"CK 9000",28448,8,1
"5ZZA9AE4365580991",2004,"950GT",20107,3,6
"5ZZ85654199AD57C0",2005,"260 SC",26664,5,7
"5ZZB53C4D23A8E4D1",2011,"260 SC",21444,3,1
"5ZZB1D44819B4CC8A",2004,"CK 9000",7145,10,1
"5ZZA463401D58A4D1",2008,"CK 9000",28260,2,1
"5ZZ8AE84C092D6C69",2009,"422S",19970,2,1
"5ZZB9F24BB294C860",2008,"422S",9040,2,4
"5ZZA89044B04E47A2",2005,"422S",17138,10,3
"5ZZ8D2144FCD49B3E",2001,"CK 9000",23533,5,1
"5ZZA4EA4B9363438E",2011,"XZR 2000",25510,10,4
"5ZZ80A04BE983B88C",2010,"950GT",33066,6,1
"5ZZA4A94C3E5EAB0C",2005,"422S",22668,8,1
"5ZZA5CF4AD7066950",2007,"950GT",1339,5,1
"5ZZA36F4D14658D2E",2006,"CK 9000",3567,7,1
"5ZZBE8441F4B83B0C",2007,"950GT",4222,6,2
"5ZZB37248E3F0A323",2005,"260 SC",23017,3,5
"5ZZBE2C4FF53F5EC5",2011,"260 SC",21451,2,1
"5ZZBE454606E83B02",2007,"950GT",26548,2,1
"5ZZA9E04CBE05BD01",2002,"XZR 2000",9457,2,3
"5ZZAC5245D0A87B06",2006,"XZR 2000",3730,4,1
"5ZZAD1C4A7266E40C",2012,"260 SC",28253,6,1
"5ZZB64D45BB84D18F",2001,"CK 9000",20279,8,1
"5ZZAEF94819119537",2008,"422S",9296,9,1
"5ZZ92C84F5CF568AB",2012,"422S",25681,9,1
"5ZZ8DA940857DE953",2012,"CK 9000",25264,5,2
"5ZZ96AA46BE495794",2001,"950GT",11551,7,1
"5ZZ94B14CB90AE12C",2001,"950GT",13265,7,3
"5ZZA1684D2A780CB9",2010,"260 SC",34916,3,1
"5ZZ95B642D44E81DE",2009,"XZR 2000",10470,7,1
"5ZZAE924CBDB51C28",2003,"XZR 2000",19278,1,1
"5ZZ8C7C4D5B9366F5",2009,"XZR 2000",18583,2,8
"5ZZAED947F639E245",2001,"260 SC",9092,8,6
"5ZZBB8E4D97E61A77",2011,"950GT",22557,10,1
"5ZZ80CA45CAAFE55C",2012,"422S",81,9,1
"5ZZBF4B4C5A192F44",2004,"XZR 2000",2757,2,4
"5ZZA8CF47301E1C0D",2009,"422S",24434,9,1
"5ZZB6AB4C948C5C07",2003,"950GT",6600,1,1
"5ZZBF70417EBE2C0E",2006,"CK 9000",22903,1,1
"5ZZBFE549EBBD0ED7",2004,"422S",9829,3,1
"5ZZB8584BB1225D46",2006,"XZR 2000",21227,6,6
"5ZZ80BC4BC668045A",2002,"XZR 2000",31020,7,1
"5ZZAC7448142603CA",2005,"CK 9000",11710,2,8
"5ZZ8887402571440A",2004,"CK 9000",28635,1,8
"5ZZAA614CF96802FC",2012,"950GT",25416,9,1
"5ZZ9172436D6D596A",2012,"950GT",29753,7,1
"5ZZA0754EEB3AC349",2007,"CK 9000",22204,8,1
"5ZZ9A484DD905431F",2008,"422S",4951,8,1
"5ZZA4D34A4AA58471",2001,"260 SC",34283,8,8
"5ZZ968A40A658FF28",2007,"260 SC",21445,2,1
"5ZZ8A9C45632FCF5A",2012,"260 SC",8905,1,1
"5ZZA5FE4F4D432AC5",2005,"422S",26627,5,3
"5ZZA97C4210559EB9",2006,"CK 9000",11667,7,1
"5ZZAA4E4C48B1A104",2012,"422S",973,10,1
"5ZZB5D245CDEF7BD0",2003,"XZR 2000",9946,2,1
"5ZZA6914315595B55",2005,"260 SC",32383,3,1
"5ZZ9BB0469B266737",2008,"950GT",25093,10,1
"5ZZ84704A5B8E129B",2002,"XZR 2000",30769,10,6
"5ZZA1344F48B3B51E",2011,"422S",23203,1,5
"5ZZ981B45ECAECCD8",2007,"CK 9000",17373,5,5
"5ZZB4944D3DA39CA4",2006,"950GT",1956,6,1
"5ZZAB054C1F3094DE",2008,"422S",33342,1,7
"5ZZ8E5D4F8FA25ABF",2006,"CK 9000",11881,2,1
"5ZZAC3D470F3B0A84",2007,"260 SC",8248,1,1
"5ZZB578426CB609F0",2004,"422S",34147,8,1
"5ZZ93834CA0E7A64F",2008,"950GT",5482,10,1
"5ZZB50442DB7EBB62",2004,"CK 9000",31165,8,7
"5ZZ81B84E5F2696ED",2008,"CK 9000",32744,1,4
"5ZZ9EF34D58B7FE20",2003,"950GT",31175,10,5
"5ZZA4D24FE7A5124E",2001,"XZR 2000",7432,9,1
"5ZZ80B248DD6FE18D",2012,"950GT",10337,9,4
"5ZZ9406437D3550DB",2001,"XZR 2000",9892,10,3
"5ZZACDF43EB12C561",2012,"XZR 2000",16384,8,1
"5ZZ9CFB4A065BC316",2010,"XZR 2000",25637,5,2
"5ZZ8C014000E2F7B2",2012,"CK 9000",7041,9,3
"5ZZ94564B8BB2DE3F",2005,"CK 9000",21103,10,8
"5ZZB4FD415A0BA74C",2004,"260 SC",27801,7,6
"5ZZ96EF42847F240A",2010,"XZR 2000",9165,8,1
"5ZZ9349427CE4B569",2002,"260 SC",19352,8,1
"5ZZ95E1415A98FDF8",2008,"422S",6758,5,2
"5ZZ859C48247726BB",2008,"422S",23985,10,8
"5ZZA0C745C3747826",2007,"260 SC",21450,9,3
"5ZZ96914B90B7EE17",2008,"CK 9000",7576,4,3
"5ZZA6154BF5CF502D",2007,"260 SC",28921,7,1
"5ZZ89D04B07A3D0AB",2003,"950GT",8843,8,4
"5ZZ8332457D5D7AD8",2004,"422S",19372,6,6
"5ZZBF0E4BA44543C4",2009,"950GT",11860,2,7
"5ZZB91F46D3B5D053",2005,"CK 9000",28472,4,6
"5ZZAE0644E98680BB",2004,"XZR 2000",7211,10,1
"5ZZ8A1E4E560522DE",2002,"CK 9000",19765,8,7
"5ZZ87564BD158A2A5",2005,"XZR 2000",6211,2,2
"5ZZB31B49A8BAA8DE",2011,"950GT",17359,4,1
"5ZZ8CC84A814AEC89",2010,"950GT",10196,4,1
"5ZZA30A4E7F7C8618",2008,"950GT",29575,5,3
"5ZZA832413913DB78",2010,"CK 9000",15605,7,1
"5ZZ8AD54876E1AF0B",2012,"CK 9000",16409,10,2
"5ZZ90EB4977EFD911",2003,"260 SC",18027,1,1
"5ZZB53D4743F31C60",2007,"XZR 2000",19335,5,3
"5ZZ87A34BE004792A",2010,"950GT",19454,4,1
"5ZZ9E5A447326ADFD",2005,"260 SC",22413,9,1
"5ZZB44841B0FACC9B",2010,"950GT",13606,9,6
"5ZZA3234C234805E6",2007,"422S",20537,4,5
"5ZZ94B848C4BD03D0",2001,"XZR 2000",9936,8,3
"5ZZBCB944BE590947",2008,"950GT",13597,9,1
"5ZZ9DF74003B15817",2011,"260 SC",21768,1,7
"5ZZ94B14ABC52D8C6",2011,"950GT",17984,7,2
"5ZZB56A4F6F2C5F4D",2011,"422S",3378,1,8
"5ZZ938C4682401977",2005,"260 SC",20407,6,1
"5ZZB3E644258B5D99",2005,"XZR 2000",2302,7,3
"5ZZ90E846A61F464D",2005,"CK 9000",5950,4,7
"5ZZAB1B456B01362D",2008,"950GT",4932,10,8
"5ZZ95194545651677",2006,"XZR 2000",17104,7,3
"5ZZA3344DC93E8427",2008,"422S",26838,7,1
"5ZZAC5442799270EC",2007,"CK 9000",2882,9,1
"5ZZ815B418058BA82",2007,"CK 9000",17697,9,7
"5ZZ86A94E121269A9",2006,"CK 9000",21947,2,1
"5ZZ826E418070C8D7",2003,"CK 9000",22126,9,3
"5ZZBC884B2B5B3EBB",2011,"422S",22249,5,1
"5ZZ97F64C848E6580",2002,"422S",21079,2,5
"5ZZA593483B79A702",2001,"XZR 2000",27623,9,1
"5ZZAF904D1A2C28B9",2011,"260 SC",8765,2,2
"5ZZ8361439D0F1340",2008,"XZR 2000",2050,5,1
"5ZZA6DE401227DD86",2005,"CK 9000",1409,2,1
"5ZZA2BC44DDF60595",2001,"XZR 2000",3596,10,1
"5ZZ9A0343CE7C7927",2009,"CK 9000",31101,4,1
"5ZZ9F8A404F620CDC",2001,"950GT",4456,2,5
"5ZZ94774C52BC6B4B",2002,"XZR 2000",14113,1,5
"5ZZB2434C9695F7F7",2007,"XZR 2000",31706,3,7
"5ZZ91B943895DA3EB",2011,"XZR 2000",19128,10,1
"5ZZBD61472D8559E2",2008,"260 SC",25615,7,5
"5ZZ878F40052D3730",2005,"XZR 2000",12050,8,1
"5ZZ8C82440F83156D",2011,"XZR 2000",24998,1,1
"5ZZB10C4712ED2D37",2009,"260 SC",10108,2,4
"5ZZB7D44378DF4BF7",2009,"260 SC",1400,6,1
"5ZZ97824AFC8323FC",2011,"CK 9000",9746,4,2
"5ZZB9C74702F7DF1E",2008,"950GT",8497,7,3
"5ZZB27746657CDC1F",2011,"CK 9000",12332,6,1
"5ZZABC846709383EC",2004,"950GT",21689,6,3
"5ZZ93B94CF470FC73",2002,"422S",2880,10,2
"5ZZ87B94540C3DB8B",2009,"CK 9000",22240,7,6
"5ZZB1E648CCEC999C",2001,"XZR 2000",26280,9,1
"5ZZA4F0410A70D164",2012,"CK 9000",23900,1,2
"5ZZBB374A72FA8169",2012,"422S",19677,5,5
"5ZZAC8D4E69A7662B",2006,"XZR 2000",25865,6,1
"5ZZBD49409C5F9A0B",2012,"CK 9000",11354,5,1
"5ZZB444459C930E89",2006,"950GT",13738,8,3
"5ZZ84B240D077B9CB",2003,"XZR 2000",31126,2,1
"5ZZA7564DC2E3ECD7",2002,"CK 9000",15009,8,4
"5ZZ96404E2E01E9C5",2012,"950GT",22825,7,1
"5ZZB76140051BBF86",2009,"CK 9000",15473,2,1
"5ZZ9EA240976CE003",2005,"950GT",32880,7,7
"5ZZAF42437FA30396",2003,"260 SC",15598,1,1
"5ZZACE9442A69A8F7",2001,"260 SC",7367,10,1
"5ZZA10D4604546EA3",2004,"CK 9000",20159,5,3
"5ZZA9EA47378377F3",2001,"422S",1775,9,2
"5ZZB8444D0C0DFB81",2005,"422S",16210,4,1
"5ZZA923454750EE23",2006,"422S",2532,10,1
"5ZZ9412482403A4C1",2001,"CK 9000",24698,3,1
"5ZZA04C43EC68E5BA",2003,"260 SC",34688,10,1
"5ZZ9BAB4B5A7160F3",2001,"422S",31004,10,4
"5ZZ8A214DE9E682E0",2002,"260 SC",4531,2,1
"5ZZBB9C4306ECB80D",2006,"950GT",14497,9,3
"5ZZ97FE4B6E017E17",2002,"CK 9000",31412,7,1
"5ZZ98B14F4E734217",2002,"950GT",18835,4,1
"5ZZ927544F3F0ABB9",2010,"XZR 2000",26558,6,1
"5ZZ9F64480AD2BCBA",2004,"950GT",34031,9,1
"5ZZBB5C4C92A408CB",2003,"CK 9000",4685,6,1
"5ZZACFC4C849DB8F4",2005,"CK 9000",13993,3,2
"5ZZ833E4D212F71DF",2002,"950GT",1911,9,1
"5ZZB755418B8D05D1",2012,"422S",10986,4,1
"5ZZ9F3E49718BA287",2005,"422S",5064,6,7
"5ZZB88742479A2BDC",2005,"422S",22882,8,2
"5ZZ8AD74D8F7B92C3",2010,"422S",20262,2,8
"5ZZA4FB43B0BA9E67",2004,"XZR 2000",10425,5,8
"5ZZ80E149357B52AC",2005,"260 SC",11500,10,4
"5ZZ9BA848D74E5D73",2006,"CK 9000",29416,5,7
"5ZZ939D4E0ED1ECE0",2001,"260 SC",5813,3,2
"5ZZ84D545D4796A8B",2006,"CK 9000",34457,3,8
"5ZZ863C4A3032C9D7",2007,"422S",829,9,1
"5ZZAD4847B4446E0A",2006,"950GT",9142,8,4
"5ZZBCCD4C3C6E37E2",2011,"260 SC",299,10,3
"5ZZA81A4740077EA4",2008,"CK 9000",20272,7,1
"5ZZ936D475779DF7B",2006,"950GT",12296,6,1
"5ZZ81624D4B55457B",2009,"260 SC",21115,1,2
"5ZZ876540C3252B5A",2002,"422S",11221,6,8
"5ZZB42240C07517ED",2006,"XZR 2000",17387,5,1
"5ZZ982849967A6A9B",2004,"XZR 2000",6997,9,1
"5ZZ97C64CE754E0D4",2006,"422S",25623,10,5
"5ZZB0DF4C32A528C7",2002,"CK 9000",8538,1,1
"5ZZB0714FE8735A5F",2001,"CK 9000",28518,2,2
"5ZZ908D44DF76B82C",2001,"422S",22726,5,6
"5ZZB633467751315C",2008,"422S",11915,7,1
"5ZZB1C84193DE43D5",2007,"XZR 2000",6893,6,8
"5ZZ938B4578759B8D",2012,"422S",12655,7,5
"5ZZ9C2C4923677455",2001,"CK 9000",731,3,1
"5ZZ91254335A8DE0A",2007,"XZR 2000",22266,3,6
"5ZZA2094331EE5E2C",2005,"950GT",6467,10,4
"5ZZ8D324AFF25E8DC",2002,"950GT",22503,2,1
"5ZZB03848BFA19CBD",2003,"422S",22598,1,1
"5ZZ825C45AF80A9D0",2006,"XZR 2000",14069,3,5
"5ZZ8B6E45246E0028",2004,"CK 9000",20575,10,2
"5ZZB1C142096FC1D8",2004,"CK 9000",14797,2,1
"5ZZ8D6040C04B80CB",2004,"422S",5214,2,7
"5ZZAE8348C9FD7EA7",2002,"950GT",5319,4,1
"5ZZ8A0149C23AE292",2008,"CK 9000",31430,4,1
"5ZZ95EB41E0E7959D",2002,"422S",22217,5,2
"5ZZ9FBA4BCF90699D",2012,"260 SC",32210,10,7
"5ZZ847D4CB6CB9362",2004,"422S",29822,4,1
"5ZZA5A749FAFD7CCB",2003,"XZR 2000",32306,9,1
"5ZZB76545913CBE1F",2008,"XZR 2000",22304,1,1
"5ZZA4884FD67A11A6",2008,"950GT",25021,9,1
"5ZZBAB84AEB430C67",2002,"XZR 2000",19336,4,1
"5ZZ96274B0683A5FC",2012,"260 SC",19176,5,1
"5ZZ83764F1AB25499",2008,"260 SC",24206,7,4
"5ZZ98984CB7696683",2009,"CK 9000",11256,2,4
"5ZZB8244A2DB39BC1",2004,"CK 9000",5785,4,5
"5ZZA3C3471EC344AE",2004,"CK 9000",12074,1,1
"5ZZ9B3548FB43A536",2009,"CK 9000",33361,2,1
"5ZZAEDE496A017A6C",2005,"422S",31389,2,1
"5ZZBE4748176E07BA",2007,"CK 9000",14893,2,1
"5ZZ950F44DA4B1F11",2012,"422S",6730,4,1
"5ZZA8E84D6C61D43B",2004,"260 SC",32911,4,1
"5ZZAB2F495A7AAD52",2012,"CK 9000",17015,3,3
"5ZZ93E64DF6B8461E",2001,"422S",13881,2,2
"5ZZAB764AC063E443",2010,"CK 9000",8999,7,1
"5ZZ91B0430D4FEF04",2004,"CK 9000",18981,7,6
"5ZZAB17453B1F484E",2008,"260 SC",1196,8,1
"5ZZB3C246CA65DBFF",2012,"950GT",5375,6,1
"5ZZB057470064F755",2008,"XZR 2000",21306,2,1
"5ZZBF2149B90E14F8",2004,"950GT",795,5,1
"5ZZAD45486FFFF93C",2009,"422S",7228,7,1
"5ZZB3194062C719C1",2008,"260 SC",12144,3,2
"5ZZA1074DCDFEC5CE",2006,"422S",30799,1,5
"5ZZAED34696DEEA52",2005,"260 SC",29121,9,1
"5ZZB7364554B04D4E",2010,"950GT",14415,7,6
"5ZZAC8742A8EBC61F",2005,"422S",10441,9,5
"5ZZ95B64CAB66CEF3",2004,"950GT",17763,4,2
"5ZZ9664422578C460",2012,"XZR 2000",3096,10,7
"5ZZ90644A9CAB822C",2011,"260 SC",16475,7,1
"5ZZ959F492E92AB07",2009,"CK 9000",31302,2,1
"5ZZBCDB45BE87F3F9",2012,"950GT",28369,2,6
"5ZZ835E4087331C32",2011,"950GT",12928,8,1
"5ZZAC624768C2AC7D",2009,"422S",30654,4,6
"5ZZB18743C8E41F79",2003,"CK 9000",29349,10,1
"5ZZ84194D370EFD1C",2006,"260 SC",12104,7,2
"5ZZA7D64762EA4AA1",2009,"260 SC",22033,2,1
"5ZZ8970456CEA953A",2003,"422S",27701,4,1
"5ZZ9A9845382CCA46",2002,"CK 9000",31920,6,4
"5ZZ968E4DB25363A8",2005,"260 SC",16735,3,4
"5ZZ96064A4495A405",2007,"422S",8840,10,5
"5ZZ9B6741A322C650",2006,"950GT",33042,9,1
"5ZZ956F44553A29E6",2010,"260 SC",31837,6,5
"5ZZA81244E53527A4",2004,"CK 9000",8539,5,4
"5ZZ96F146F948CAD1",2008,"XZR 2000",11371,5,7
"5ZZB2AC47BDFC8A38",2003,"950GT",19483,6,3
"5ZZ9AB7458984EE68",2008,"950GT",30849,2,4
"5ZZAF5D4F2F30B709",2003,"XZR 2000",23279,6,1
"5ZZB3944993055984",2002,"CK 9000",4868,2,2
"5ZZ845A45BF029136",2003,"CK 9000",30507,2,1
"5ZZB0AD46905375FB",2012,"260 SC",33740,1,1
"5ZZB3AC49280B25CA",2009,"CK 9000",2446,5,1
"5ZZ804F4374200573",2005,"950GT",23562,4,7
"5ZZAEED4052439505",2006,"422S",9234,2,4
"5ZZAC2943DB5D7232",2008,"422S",3445,8,1
"5ZZA61A488135B637",2002,"950GT",26891,7,1
"5ZZA6894A66A0DEBC",2003,"XZR 2000",21084,1,6
"5ZZB3C6423119602C",2009,"XZR 2000",16280,5,1
"5ZZBE8B485E1916B1",2012,"422S",28913,6,7
"5ZZ875A4ED82AFB1A",2003,"950GT",18100,2,1
"5ZZA83D478FFC81FE",2004,"422S",10802,10,8
"5ZZBC724561D35BD6",2003,"XZR 2000",16423,3,1
"5ZZBAE94D53D89E82",2005,"422S",7934,3,1
"5ZZBB184AFB252CA3",2002,"950GT",27042,5,1
"5ZZ9E2045F9AC2148",2009,"950GT",30913,3,1
"5ZZA1284B0596DD21",2001,"950GT",851,10,5
"5ZZ8FB44B38F292AA",2009,"XZR 2000",33456,6,6
"5ZZB4D143A06D0B59",2010,"950GT",27740,3,7
"5ZZ890745DD2DA433",2005,"422S",32154,7,1
"5ZZA72E4B5A0280A2",2001,"422S",30040,4,2
"5ZZ821E434AB851C0",2008,"422S",23815,10,7
"5ZZ82F440915AA03A",2006,"422S",4964,2,1
"5ZZA77343217ACD4E",2012,"950GT",18124,4,1
"5ZZ9F4F4240214B76",2010,"950GT",15155,10,3
"5ZZ83C64475ACB09C",2006,"950GT",25276,2,2
"5ZZABD44D0A81D6EA",2001,"260 SC",34728,3,4
"5ZZ95F244DC7F324B",2004,"260 SC",4338,10,8
"5ZZA06748056F0376",2006,"260 SC",20887,8,4
"5ZZBA274732EABC87",2007,"260 SC",2745,3,7
"5ZZ923D4BBC171DEF",2011,"422S",16297,9,1
"5ZZAD274FB2BF51E2",2001,"260 SC",33285,10,3
"5ZZB6B4475BF7D474",2007,"260 SC",9213,5,1
"5ZZB6CE45966619CE",2011,"950GT",30577,7,1
"5ZZ9E9F4DF144DBFB",2010,"CK 9000",34216,6,1
"5ZZ93C74606F09CD3",2012,"XZR 2000",5258,5,4
"5ZZ81BE4D73DD898E",2011,"XZR 2000",20080,4,8
"5ZZBE134A6A95CFA1",2010,"950GT",26887,10,1
"5ZZA6B741EA5D4DF0",2010,"260 SC",9847,5,1
"5ZZ8C624965A87EC9",2004,"CK 9000",1499,8,1
"5ZZ8C804FF183AE8E",2008,"260 SC",4046,4,6
"5ZZB7A547809E33CC",2002,"XZR 2000",25336,9,7
"5ZZA8A248FF128F2C",2001,"260 SC",25205,9,7
"5ZZA37D4D6977E2B7",2001,"XZR 2000",191,6,6
"5ZZ80594650D5EEBE",2001,"260 SC",15666,3,6
"5ZZB75048A575A297",2010,"422S",13826,3,1
"5ZZ87444E651FD5F3",2001,"950GT",2710,10,5
"5ZZB71746E14A6A50",2012,"260 SC",33841,2,7
"5ZZ97A8436054ECBA",2008,"XZR 2000",10075,4,1
"5ZZB7114E6100940E",2005,"950GT",4257,4,7
"5ZZB4434A1C13E9CC",2008,"260 SC",23584,5,7
"5ZZA0C240501D815C",2005,"260 SC",32571,8,1
"5ZZB4AE404AD148AC",2012,"260 SC",2075,6,2
"5ZZA39C4BD7F74030",2006,"CK 9000",5092,7,2
"5ZZBD1C4C670054BF",2009,"XZR 2000",160,4,2
"5ZZ8FD9422B02E076",2002,"CK 9000",20349,9,2
"5ZZAE5540067D2A77",2006,"950GT",20816,2,1
"5ZZA891489FBA8E35",2006,"CK 9000",5053,5,7
"5ZZAB064DFCF65AD0",2012,"950GT",12813,3,1
"5ZZB8DD40657CABBC",2004,"260 SC",6533,8,1
"5ZZ9DE444DF7907C4",2001,"CK 9000",23319,9,1
"5ZZBF1646746AA6A4",2007,"260 SC",23916,4,1
"5ZZ9E1B4B204F4F53",2006,"950GT",23511,5,1
"5ZZA0B740857D8573",2002,"CK 9000",12746,1,6
"5ZZ908349476CB15E",2003,"XZR 2000",10277,6,2
"5ZZ805846F52FBE96",2012,"XZR 2000",17329,5,6
"5ZZB1FA45DA513FD6",2008,"422S",17683,8,5
"5ZZ815545A67FDB55",2009,"422S",10798,10,1
"5ZZ9D8D49B276072E",2009,"XZR 2000",14145,7,7
"5ZZ917741BC49D3EA",2002,"950GT",16199,10,1
"5ZZB4764484C091F3",2007,"XZR 2000",23546,3,4
"5ZZAFD643B5D0E29E",2005,"XZR 2000",33524,3,1
"5ZZB4764DB7BB9627",2004,"422S",21006,8,8
"5ZZ9548471D09FF43",2005,"CK 9000",19330,10,8
"5ZZBA3545031FF51C",2004,"CK 9000",7854,6,1
"5ZZA7CA46CF518D08",2011,"950GT",21736,4,1
"5ZZA6064858BDFFFC",2005,"422S",34163,6,1
"5ZZB1ED46551F3C82",2001,"422S",7669,10,8
"5ZZ926441B460DDF5",2003,"260 SC",20134,10,3
"5ZZA19B4246E45ED3",2007,"CK 9000",30688,6,8
"5ZZAA9E46EB304CDF",2007,"260 SC",10860,6,4
"5ZZACC1479BEA5AC6",2007,"XZR 2000",17089,4,5
"5ZZA69A414420EE1F",2003,"CK 9000",17700,2,8
"5ZZAB334D5468EF4F",2011,"260 SC",2805,5,1
"5ZZ8B014FAB72AF8D",2001,"950GT",3032,2,3
"5ZZB7C14F68113CB8",2005,"XZR 2000",13261,10,1
"5ZZ998E46F25B2CE7",2001,"XZR 2000",33111,1,8
"5ZZA0794B4B648A1A",2007,"CK 9000",6899,6,1
"5ZZA52C4048B100E5",2011,"422S",30209,10,7
"5ZZA6184F8CF55772",2008,"422S",32064,2,4
"5ZZ82E3407BCF94D4",2005,"XZR 2000",33867,3,1
"5ZZ81B94077F207C0",2006,"CK 9000",9117,3,5
"5ZZ846F4A48B610D1",2007,"CK 9000",33121,8,8
"5ZZ99C74F3E77B090",2002,"XZR 2000",26065,7,1
"5ZZB24849FFCD4A8E",2011,"XZR 2000",12096,2,8
"5ZZA99849EB4F7A8A",2004,"CK 9000",27346,10,1
"5ZZBDC44FEB225C23",2009,"260 SC",28960,7,7
"5ZZ863748B406AE65",2009,"XZR 2000",8240,2,1
"5ZZ8CCD4CBD7FA62D",2005,"950GT",29339,6,8
"5ZZA72741BB77309E",2001,"422S",27714,1,1
"5ZZ8D43429A3ADEF1",2002,"950GT",34420,4,6
"5ZZA2B744EDDB7BDD",2001,"260 SC",31992,1,1
"5ZZAD68434DF5DBD1",2002,"CK 9000",18509,2,6
"5ZZB6444F04178B35",2007,"XZR 2000",25155,8,5
"5ZZBBBC40DE2F0934",2006,"422S",22794,7,4
"5ZZAB424B4ABC3348",2002,"950GT",31655,8,8
"5ZZ90CA4B6A63C32C",2010,"CK 9000",33958,10,1
"5ZZ9BB0499C9C44B2",2010,"260 SC",354,3,5
"5ZZA6444EE800B981",2012,"260 SC",30911,4,6
"5ZZ8B6D410692DCB0",2010,"260 SC",18037,9,1
"5ZZ8451468998B2E7",2004,"XZR 2000",32721,9,1
"5ZZ8D404FDEE84864",2004,"260 SC",11009,7,8
"5ZZ88894335E75647",2002,"422S",34717,5,8
"5ZZ8B5D45047A4A4F",2005,"422S",2391,9,1
"5ZZBEF648768C6AAC",2007,"CK 9000",20422,1,1
"5ZZ9EBA41A0CA3761",2005,"CK 9000",3678,9,4
"5ZZA63349D5AF7A7D",2009,"260 SC",11027,3,1
"5ZZ82FA4E6363A887",2003,"CK 9000",31358,1,3
"5ZZ8BD64659975232",2007,"XZR 2000",29264,8,5
"5ZZ88A6481231B808",2002,"CK 9000",16023,1,1
"5ZZ8CFB41AD6447C9",2009,"CK 9000",24263,7,1
"5ZZ867246D01B9E70",2009,"XZR 2000",9461,6,2
"5ZZA60A47113EDD1D",2011,"260 SC",27541,9,6
"5ZZ9C72444061F2F3",2008,"260 SC",13217,9,1
"5ZZ803D495097D931",2003,"260 SC",23796,1,1
"5ZZ8611478D90B278",2001,"422S",2311,5,1
"5ZZBAFE4B94938673",2007,"422S",10416,2,2
"5ZZ8DA441C24FEF7C",2002,"422S",10737,2,8
"5ZZ98D6430B7615FB",2011,"CK 9000",25130,9,7
"5ZZBD99452FC7CF13",2001,"XZR 2000",9737,8,6
"5ZZBD534D67C8E0E7",2012,"950GT",31963,8,5
"5ZZ9D82466F68996D",2006,"XZR 2000",20910,9,7
"5ZZB21D4BFD55C3C0",2001,"CK 9000",21562,7,1
"5ZZA6F3475FF0685D",2001,"260 SC",1282,4,6
"5ZZ9C884AFAAB712B",2002,"950GT",33277,4,7
"5ZZB3DD40E8974815",2004,"XZR 2000",13686,4,1
"5ZZ8A7441237A5C05",2005,"260 SC",26804,2,6
"5ZZBA324D62808E6E",2008,"260 SC",2615,9,8
"5ZZBEEB4223A2CD25",2001,"422S",27576,3,1
"5ZZA6A64519AD3B27",2011,"XZR 2000",10655,1,1
"5ZZ944F479912F582",2009,"950GT",21047,10,1
"5ZZ84314DA64AFE88",2012,"XZR 2000",15937,8,8
"5ZZB43048A567B585",2002,"950GT",5063,1,7
"5ZZ90664212B28E37",2011,"422S",28337,1,1
"5ZZ9487442180784E",2012,"CK 9000",34459,5,3
